,acc,val_acc,loss,val_loss
0,0.73299241065979,0.8753982186317444,0.802978515625,0.38655155897140503
1,0.8968826532363892,0.8780530691146851,0.3063713014125824,0.37017425894737244
2,0.9264037609100342,0.887079656124115,0.21994784474372864,0.3352757394313812
3,0.940918505191803,0.8877876400947571,0.17501622438430786,0.3513883054256439
4,0.9470744132995605,0.8865486979484558,0.1492498517036438,0.3691185414791107
5,0.9540761113166809,0.8861947059631348,0.13421839475631714,0.3739457428455353
